Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T002,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"1,904.85",0,2015-09-01 08:00:00,0
T002,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"1,966.05",0,2015-09-01 09:00:00,0
T002,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"3,068.46",0,2015-09-01 10:00:00,0
T002,Hans Merensky,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"1,778.42",0,2015-09-01 11:00:00,0
T003,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"2,464.07",0,2015-09-01 08:00:00,0
T004,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"2,973.52",0,2015-09-01 08:00:00,0
T004,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"3,326.70",0,2015-09-01 09:00:00,0
T004,Hans Merensky,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"2,212.47",32,2015-09-01 12:00:00,32
T110,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"7,099.78",0,2015-09-01 08:00:00,0
T117,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"2,315.97",32,2015-09-01 08:00:00,32
T117,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"2,278.60",32,2015-09-01 09:00:00,32
T117,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"1,910.05",0,2015-09-01 10:00:00,0
T117,Hans Merensky,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"2,156.40",32,2015-09-01 11:00:00,32
T118,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,873.34,0,2015-09-01 08:00:00,0
T118,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"1,513.10",0,2015-09-01 09:00:00,0
T118,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"1,370.70",0,2015-09-01 10:00:00,0
T120,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"1,452.52",90,2015-09-01 08:00:00,90
T009,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"1,635.56",24,2015-09-01 08:00:00,24
T009,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"1,655.71",24,2015-09-01 09:00:00,24
T009,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"2,260.98",24,2015-09-01 10:00:00,24
T009,Hans Merensky,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"1,825.60",24,2015-09-01 11:00:00,24
T009,Hans Merensky,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"1,687.39",24,2015-09-01 12:00:00,24
T005,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"1,514.84",0,2015-09-01 08:00:00,0
T005,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"1,305.66",0,2015-09-01 09:00:00,0
T005,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"1,337.91",0,2015-09-01 10:00:00,0
T005,Hans Merensky,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"1,382.36",0,2015-09-01 11:00:00,0
T005,Hans Merensky,"",2015-09-01 12:00:00,2015-09-01 12:00:00,"1,032.85",0,2015-09-01 12:00:00,0
T005,Hans Merensky,"",2015-09-01 13:00:00,2015-09-01 13:00:00,"1,173.17",0,2015-09-01 13:00:00,0
T005,Hans Merensky,"",2015-09-01 14:00:00,2015-09-01 14:00:00,"2,045.19",0,2015-09-01 14:00:00,0
T008,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"2,908.42",0,2015-09-01 08:00:00,0
T008,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"1,966.76",0,2015-09-01 09:00:00,0
T008,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"2,679.07",0,2015-09-01 10:00:00,0
T008,Hans Merensky,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"2,056.05",0,2015-09-01 11:00:00,0
T007,Hans Merensky,"",2015-09-01 08:00:00,2015-09-01 08:00:00,"2,031.91",0,2015-09-01 08:00:00,0
T007,Hans Merensky,"",2015-09-01 09:00:00,2015-09-01 09:00:00,"2,369.16",32,2015-09-01 09:00:00,32
T007,Hans Merensky,"",2015-09-01 10:00:00,2015-09-01 10:00:00,"2,113.27",32,2015-09-01 10:00:00,32
T007,Hans Merensky,"",2015-09-01 11:00:00,2015-09-01 11:00:00,"2,464.05",32,2015-09-01 11:00:00,32
